Time,Object Name,Status,Value,Units,Alert ID,Priority
07.04.2021 9:27:04,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:06,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:06,TIC Turbo Power,,7.5,,0,0
07.04.2021 9:27:06,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:06,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:06,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:08,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:08,TIC Turbo Power,,7.5,,0,0
07.04.2021 9:27:08,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:08,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:08,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:10,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:10,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:10,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:27:10,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:10,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:12,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:12,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:27:12,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:12,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:12,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:14,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:14,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:27:14,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:14,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:14,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:16,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:16,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:27:16,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:16,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:17,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:18,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:18,TIC Turbo Power,,7.0,,0,0
07.04.2021 9:27:18,TIC Gauge 1,11,5.3571e+04,59,0,0
07.04.2021 9:27:18,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:19,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:20,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:20,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:27:20,TIC Gauge 1,11,1.5576e+04,59,0,0
07.04.2021 9:27:21,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:21,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:22,TIC Turbo Power,,6.3,,0,0
07.04.2021 9:27:22,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:23,TIC Gauge 1,11,7.2288e+03,59,0,0
07.04.2021 9:27:23,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:23,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:24,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:25,TIC Turbo Power,,7.3,,0,0
07.04.2021 9:27:25,TIC Gauge 1,11,4.2273e+03,59,0,0
07.04.2021 9:27:25,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:25,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:27,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:27,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:27:27,TIC Gauge 1,11,2.3023e+03,59,0,0
07.04.2021 9:27:27,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:27,TIC Gauge 3,5,9.9000e+09,59,0,0
